CodeInsee,CodeDepartement,Commune,Votants,arthaud,ROUSSEL,MACRON,LASSALLE,LE PEN,ZEMMOUR,MÉLENCHON,HIDALGO,JADOT,PÉCRESSE,POUTOU,DUPONT-AIGNAN
25524,25,Saint-Maurice-Colombier,570,4,11,120,28,186,35,97,7,25,25,7,8
25525,25,Saint-Point-Lac,201,1,1,60,14,33,6,46,4,17,12,0,6
25526,25,Sainte-Suzanne,761,6,14,172,18,225,52,164,16,21,22,6,20
25527,25,Saint-Vit,2876,20,40,742,73,772,186,573,45,118,144,19,85
25528,25,Samson,48,1,0,16,1,18,2,2,0,2,2,0,1
25529,25,Sancey,829,8,13,238,33,229,76,84,11,27,65,6,21
25532,25,Saône,1967,9,26,606,60,388,129,377,39,110,103,21,49
25533,25,Saraz,14,0,0,2,2,2,0,3,2,0,2,0,0
25534,25,Sarrageois,123,4,1,40,4,28,10,6,3,7,8,0,10
25535,25,Saules,139,0,3,31,8,34,15,18,6,6,7,1,6
25536,25,Sauvagney,130,0,1,42,12,37,4,8,3,8,8,2,0
25537,25,Scey-Maisières,171,3,5,51,9,37,7,35,1,5,9,4,3
25538,25,Séchin,74,1,2,16,2,26,7,10,1,2,0,0,4
25539,25,Seloncourt,3192,28,69,749,99,951,267,550,45,101,135,20,89
25540,25,Semondans,217,1,3,53,5,81,16,27,3,4,8,1,7
25541,25,Septfontaines,206,1,6,51,11,63,14,16,2,6,16,5,9
25542,25,Serre-les-Sapins,1084,4,13,349,27,207,54,216,20,72,53,11,29
25544,25,Servin,138,1,1,37,15,45,5,17,1,5,4,2,1
25545,25,Silley-Amancey,85,1,1,25,5,21,9,7,0,1,9,1,3
25546,25,Silley-Bléfond,44,1,1,16,2,11,4,4,0,2,2,0,1
25547,25,Sochaux,1327,14,16,220,23,425,91,407,22,26,28,8,22
25548,25,Solemont,92,3,1,15,5,40,6,7,2,2,6,2,1
25549,25,Sombacour,393,5,9,116,19,110,25,42,4,13,19,3,21
25550,25,La Sommette,149,0,2,26,6,46,12,28,2,10,7,3,4
25551,25,Soulce-Cernay,80,0,2,18,2,26,15,5,0,2,6,0,4
25552,25,Sourans,72,1,1,9,3,39,5,4,0,3,2,0,3
25553,25,Soye,226,5,2,69,11,86,11,24,1,3,6,1,2
25554,25,Surmont,95,1,0,37,11,6,10,18,0,4,4,0,2
25555,25,Taillecourt,635,5,7,194,19,186,62,78,7,15,25,5,23
25556,25,Tallans,30,0,1,6,0,10,3,0,0,5,0,1,4
25557,25,Tallenay,307,2,1,117,13,42,31,33,5,23,21,1,10
25558,25,Tarcenay-Foucherans,957,4,16,291,32,239,57,126,25,46,69,3,22
25559,25,Thiébouhans,117,3,0,26,10,29,7,9,5,6,6,2,9
25560,25,Thise,1911,15,66,623,34,330,160,347,44,96,95,13,35
25561,25,Thoraise,193,0,5,49,6,36,14,43,4,10,10,3,6
25562,25,Thulay,162,0,3,39,3,50,16,19,6,7,5,2,5
25563,25,Thurey-le-Mont,80,1,1,20,0,27,3,21,1,1,1,1,1
25564,25,Torpes,597,6,15,149,24,136,30,133,10,42,15,8,16
25565,25,Touillon-et-Loutelet,148,1,3,40,15,34,7,12,2,3,22,1,7
25566,25,La Tour-de-Sçay,174,4,1,49,9,47,10,29,4,6,9,0,2
25567,25,Tournans,92,0,2,28,7,22,11,7,1,3,2,1,4
25569,25,Trépot,333,4,3,102,4,77,21,62,7,16,23,0,7
25570,25,Tressandans,34,0,0,6,2,3,2,6,0,7,2,3,0
25571,25,Trévillers,290,4,2,82,17,76,19,24,11,8,21,2,17
25572,25,Trouvans,73,2,4,7,1,25,1,18,1,3,3,0,1
25573,25,Urtière,13,0,0,3,0,2,2,2,1,1,2,0,0
25574,25,Uzelle,115,1,0,13,9,63,4,13,2,2,6,1,1
25575,25,Vaire,518,3,15,118,13,123,34,111,12,21,29,5,15
25578,25,Valdahon,2662,17,40,804,76,745,188,324,33,111,176,19,77
25579,25,Val-de-Roulans,112,2,0,31,1,34,6,9,2,5,9,3,4
25580,25,Valentigney,4624,50,77,954,91,1144,336,1381,50,120,161,33,127
25582,25,Valleroy,99,2,2,34,6,21,4,16,6,0,1,2,1
25583,25,Valonne,145,1,2,47,8,43,5,20,1,1,8,1,6
25584,25,Valoreille,82,1,0,30,2,17,3,5,0,5,10,0,3
25586,25,Vandoncourt,531,4,13,115,21,168,44,74,14,24,20,4,13
25588,25,Vaucluse,54,0,0,15,2,19,4,4,0,0,4,0,6
25589,25,Vauclusotte,65,0,0,24,2,19,2,6,1,1,2,0,6
25590,25,Vaudrivillers,51,2,1,7,8,11,2,11,2,0,4,0,3
25591,25,Vaufrey,104,0,1,26,3,35,8,13,3,5,5,2,2
25592,25,Vaux-et-Chantegrue,370,2,9,102,10,77,21,67,6,14,32,2,19
25594,25,Velesmes-Essarts,203,3,10,60,7,46,24,30,0,9,5,1,3
25595,25,Vellerot-lès-Belvoir,67,0,2,9,4,32,4,3,2,2,7,0,1
25596,25,Vellerot-lès-Vercel,42,0,0,8,2,11,3,5,0,1,8,0,4
25597,25,Vellevans,135,1,2,32,7,63,8,11,3,3,4,1,0
25598,25,Venise,285,0,11,73,4,111,22,34,6,4,7,3,7
25599,25,Vennans,152,0,4,21,3,65,12,19,0,12,8,0,6
25600,25,Vennes,132,0,0,35,14,28,10,13,1,5,14,0,5
25601,25,Vercel-Villedieu-le-Camp,899,5,10,250,25,292,72,89,6,38,52,5,32
25602,25,Vergranne,87,1,2,24,7,18,8,8,1,2,4,1,6
25604,25,Verne,79,1,1,22,2,31,2,6,1,0,5,0,3
25605,25,Vernierfontaine,302,0,3,103,14,69,28,36,1,21,15,1,5
25607,25,Vernois-lès-Belvoir,36,0,0,9,1,9,2,9,0,1,3,0,1
25608,25,Le Vernoy,115,2,0,22,2,29,21,15,6,6,3,0,5
25609,25,Verrières-de-Joux,250,3,1,60,11,66,18,38,4,15,15,3,14
25611,25,La Vèze,310,1,3,98,12,57,31,52,8,19,16,0,7
25612,25,Vieilley,422,1,16,111,8,105,42,69,5,27,16,4,12
25613,25,Viéthorey,76,0,1,19,4,24,8,7,3,1,8,0,1
25614,25,Vieux-Charmont,1514,6,19,347,36,426,105,327,35,51,65,15,37
25615,25,Villars-lès-Blamont,271,3,4,57,10,95,30,38,2,6,7,1,11
25616,25,Villars-Saint-Georges,184,1,7,45,4,68,5,26,1,6,6,5,5
25617,25,Villars-sous-Dampjoux,224,3,10,55,8,64,17,32,2,7,12,2,10
25618,25,Villars-sous-Ecot,242,3,6,57,12,101,26,14,2,2,5,1,4
25619,25,Les Villedieu,124,0,1,43,1,28,8,14,1,8,15,0,4
25620,25,Ville-du-Pont,225,5,2,58,14,54,14,23,2,7,25,1,18
25621,25,Villeneuve-d'Amont,126,0,1,36,10,28,10,12,5,4,12,0,6
25622,25,Villers-Buzon,207,0,3,70,6,51,11,38,5,9,9,0,4
25623,25,Villers-Chief,96,0,2,23,1,43,12,1,0,0,5,0,7
25624,25,Villers-Grélot,96,0,1,22,2,38,0,20,1,1,7,0,1
25625,25,Villers-la-Combe,35,0,0,14,2,10,3,3,0,0,3,0,0
25626,25,Villers-Saint-Martin,161,0,3,50,5,40,15,10,0,2,23,2,3
25627,25,Villers-sous-Chalamont,191,4,1,48,13,50,12,28,4,11,6,1,8
25629,25,Voillans,145,1,2,33,8,26,11,37,3,5,7,4,1
25630,25,Voires,57,0,2,14,3,17,7,1,1,4,5,1,2
25631,25,Vorges-les-Pins,368,5,5,119,11,79,16,65,6,19,13,4,14
25632,25,Voujeaucourt,1883,22,31,486,51,555,139,324,38,60,68,9,53
25633,25,Vuillafans,405,3,4,84,15,142,29,66,12,13,10,1,15
25634,25,Vuillecin,404,2,4,144,12,77,33,52,8,19,32,3,10
25635,25,Vyt-lès-Belvoir,133,2,8,20,11,35,16,17,3,5,5,0,7
26001,26,Solaure-en-Diois,312,4,9,63,19,76,13,83,6,18,10,0,5
26002,26,Albon,1180,11,29,266,51,369,83,172,45,34,36,10,43
26003,26,Aleyrac,40,0,0,8,2,10,7,6,2,1,1,0,2
26004,26,Alixan,1617,8,21,448,39,409,139,286,25,77,85,7,46
26005,26,Allan,1195,6,34,309,55,325,125,128,14,55,50,21,31
26006,26,Allex,1748,10,32,396,72,414,115,424,32,102,64,12,39
26007,26,Ambonil,101,1,0,28,1,19,20,8,1,7,11,0,5
26008,26,Ancône,802,5,17,148,31,252,76,146,18,26,23,11,30
26009,26,Andancette,690,3,24,157,32,216,49,98,26,21,27,4,16
26010,26,Anneyron,2438,18,66,675,93,694,163,333,51,94,80,24,74
26011,26,Aouste-sur-Sye,1549,9,30,347,48,331,82,486,32,79,38,6,30
26012,26,Arnayon,29,0,1,11,1,5,1,8,0,0,1,0,0
26013,26,Arpavon,60,0,0,13,4,7,3,22,1,3,2,0,2
26014,26,Arthémonay,364,8,13,95,13,111,29,41,4,20,8,1,13
26015,26,Aubenasson,49,0,0,4,2,1,0,28,4,6,1,0,1
26016,26,Aubres,283,3,7,59,18,71,22,67,3,14,6,0,9
26017,26,Aucelon,32,0,2,8,1,1,0,10,2,4,1,2,0
26018,26,Aulan,33,0,0,3,6,7,8,1,0,0,7,0,1
26019,26,Aurel,172,3,6,46,16,23,5,55,1,6,6,1,1
26020,26,La Répara-Auriples,182,0,1,29,12,43,14,52,3,14,9,2,3
26021,26,Autichamp,116,0,1,23,7,27,2,39,1,4,6,2,3
26022,26,Ballons,72,0,1,11,3,14,7,26,3,2,2,1,2
26023,26,Barbières,642,4,13,139,22,176,34,142,15,39,25,3,12
26024,26,Barcelonne,259,2,4,51,19,61,15,52,5,21,10,2,8
26025,26,Barnave,139,0,3,20,3,13,2,74,2,10,1,5,2
26026,26,Barret-de-Lioure,55,0,1,11,1,7,12,16,0,1,2,0,3
26027,26,Barsac,115,0,2,25,4,21,5,37,2,7,5,0,0
26028,26,Bathernay,164,1,8,28,8,41,15,22,0,18,8,1,9
26030,26,La Bâtie-des-Fonts,10,0,0,2,1,2,0,4,0,0,0,1,0
26031,26,La Bâtie-Rolland,621,3,18,144,24,153,65,103,4,35,27,7,21
26032,26,La Baume-Cornillane,318,0,2,102,12,51,15,86,9,21,6,5,8
26033,26,La Baume-de-Transit,548,3,10,132,19,152,49,88,6,21,28,3,22
26034,26,La Baume-d'Hostun,351,4,13,73,24,105,24,56,4,9,12,2,16
26035,26,Beaufort-sur-Gervanne,345,5,7,60,13,41,12,144,4,21,18,3,6
26036,26,Beaumont-en-Diois,73,0,4,6,1,1,1,50,2,4,0,0,0
26037,26,Beaumont-lès-Valence,2630,9,39,763,82,588,217,457,66,168,120,16,62
26038,26,Beaumont-Monteux,827,4,12,217,28,261,63,104,16,37,47,3,18
26039,26,Beauregard-Baret,552,1,13,122,18,163,50,93,6,26,19,7,14
26040,26,Beaurières,73,0,4,21,5,9,4,19,1,3,3,0,2
26041,26,Beausemblant,906,6,27,239,25,254,63,126,25,21,44,8,49
26042,26,Beauvallon,1013,7,29,319,24,264,53,154,15,48,42,11,27
26043,26,Beauvoisin,126,0,8,15,3,18,13,39,3,9,4,0,7
26045,26,La Bégude-de-Mazenc,1155,4,30,222,42,299,97,274,13,70,42,2,39
26046,26,Bellecombe-Tarendol,59,0,0,10,7,8,5,16,3,1,6,0,1
26047,26,Bellegarde-en-Diois,71,1,1,10,4,9,2,28,2,6,3,2,2
26048,26,Bénivay-Ollon,60,0,5,15,5,8,3,18,1,1,1,0,2
26049,26,Bésayes,822,10,15,185,31,230,58,150,11,39,41,6,30
26050,26,Bésignan,50,0,0,6,6,12,1,14,1,2,5,2,1
26051,26,Bézaudun-sur-Bîne,50,0,1,12,4,8,1,16,2,3,0,1,1
26052,26,Bonlieu-sur-Roubion,287,2,4,76,10,84,21,50,4,11,12,3,9
26054,26,Bouchet,885,10,22,155,46,290,91,134,17,28,42,3,30
26055,26,Boulc,99,2,3,15,4,8,1,48,1,3,4,2,6
26056,26,Bourdeaux,434,4,24,80,24,80,23,153,6,11,21,1,3
26057,26,Bourg-de-Péage,5624,50,106,1395,148,1418,431,1169,119,259,208,33,150
26058,26,Bourg-lès-Valence,10791,51,227,2832,284,2386,760,2462,193,542,491,57,266
26059,26,Bouvante,166,4,3,39,8,41,8,32,5,8,12,2,3
26060,26,Bouvières,114,0,2,12,5,29,7,40,4,7,2,1,3
